amount,total,price,type
0.02766,255.9125100000011,44577.0,sell
0.00052,255.9130300000011,44577.77,sell
0.00065,255.9136800000011,44578.16,sell
0.0015,255.9151800000011,44578.5,sell
0.00651,255.9216900000011,44579.05,sell
0.00034,255.9220300000011,44579.21,sell
0.045,255.96703000000107,44579.83,sell
0.06627,256.0333000000011,44580.0,sell
0.00027,256.0335700000011,44580.36,sell
0.00187,256.0354400000011,44580.78,sell
0.00029,256.0357300000011,44581.03,sell
0.00025,256.0359800000011,44581.63,sell
0.00078,256.0367600000011,44582.65,sell
0.00028,256.03704000000107,44583.05,sell
0.00124,256.03828000000107,44583.41,sell
0.00246,256.04074000000105,44583.73,sell
0.00045,256.04119000000105,44584.52,sell
0.0005,256.04169000000104,44585.32,sell
0.00375,256.04544000000107,44586.04,sell
0.00156,256.04700000000105,44586.69,sell
0.00501,256.0520100000011,44587.0,sell
0.00025,256.05226000000107,44587.71,sell
0.01291,256.06517000000105,44588.0,sell
0.00026,256.0654300000011,44589.44,sell
0.00337,256.0688000000011,44589.75,sell
0.00263,256.0714300000011,44590.68,sell
0.00759,256.0790200000011,44591.15,sell
0.00045,256.0794700000011,44591.47,sell
0.00028,256.07975000000107,44591.52,sell
0.00242,256.08217000000104,44591.83,sell
0.00024,256.08241000000106,44592.46,sell
0.01,256.09241000000105,44592.52,sell
0.00112,256.09353000000107,44592.83,sell
0.00023,256.09376000000105,44593.0,sell
0.00023,256.09399000000104,44593.08,sell
0.00025,256.09424000000104,44593.75,sell
0.00045,256.09469000000104,44594.69,sell
0.00027,256.09496000000104,44595.04,sell
0.00047,256.09543000000104,44595.31,sell
0.00376,256.09919000000104,44595.39,sell
0.00046,256.099650000001,44595.57,sell
0.00025,256.099900000001,44595.8,sell
0.08867,256.188570000001,44596.26,sell
0.00448,256.193050000001,44598.14,sell
0.00045,256.193500000001,44598.39,sell
0.00051,256.194010000001,44598.94,sell
0.00364,256.19765000000103,44599.0,sell
0.01089,256.20854000000105,44599.01,sell
0.00084,256.20938000000103,44599.19,sell
0.00024,256.20962000000105,44599.29,sell
0.78189,256.991510000001,44599.59,sell
0.00169,256.993200000001,44599.69,sell
0.00024,256.99344000000104,44599.99,sell
0.95432,257.94776000000104,44600.0,sell
0.01124,257.959000000001,44600.1,sell
0.00045,257.959450000001,44600.68,sell
0.00071,257.96016000000105,44600.77,sell
0.00076,257.96092000000107,44601.19,sell
0.00158,257.96250000000106,44601.36,sell
0.00045,257.96295000000106,44601.53,sell
0.00049,257.96344000000107,44601.74,sell
0.00061,257.96405000000107,44602.12,sell
0.00169,257.96574000000106,44602.25,sell
0.00359,257.96933000000104,44602.31,sell
0.0009,257.97023000000104,44602.4,sell
0.00234,257.97257000000104,44602.92,sell
0.1,258.07257000000106,44604.24,sell
0.00842,258.08099000000107,44604.64,sell
0.00045,258.08144000000107,44605.43,sell
0.00059,258.08203000000105,44605.93,sell
0.00337,258.0854000000011,44606.35,sell
0.00085,258.0862500000011,44606.5,sell
0.00089,258.0871400000011,44607.17,sell
0.00045,258.0875900000011,44607.33,sell
0.00056,258.0881500000011,44607.44,sell
0.02004,258.1081900000011,44608.31,sell
0.00233,258.1105200000011,44608.33,sell
0.02718,258.1377000000011,44609.33,sell
0.00246,258.14016000000106,44609.34,sell
0.00048,258.14064000000104,44609.88,sell
0.00029,258.14093000000105,44610.0,sell
0.02206,258.16299000000106,44610.2,sell
0.00124,258.16423000000106,44610.78,sell
0.05603,258.2202600000011,44611.21,sell
0.0025,258.2227600000011,44611.5,sell
0.0004,258.2231600000011,44611.59,sell
0.00125,258.2244100000011,44611.62,sell
0.00326,258.2276700000011,44612.24,sell
0.00132,258.22899000000115,44612.33,sell
0.00263,258.23162000000116,44612.76,sell
0.00541,258.23703000000114,44612.89,sell
0.00057,258.2376000000011,44613.83,sell
0.00067,258.23827000000114,44614.11,sell
0.00057,258.2388400000011,44614.19,sell
0.00025,258.2390900000011,44614.45,sell
0.00045,258.2395400000011,44615.38,sell
0.00115,258.2406900000011,44615.58,sell
0.0048,258.2454900000011,44616.27,sell
0.00152,258.2470100000011,44617.51,sell
0.02439,258.2714000000011,44618.11,sell
0.01337,258.2847700000011,44618.9,sell
0.00049,258.28526000000113,44618.99,sell
0.00046,258.2857200000011,44619.47,sell
0.06796,258.35368000000113,44620.0,sell
0.00858,258.36226000000113,44620.74,sell
0.00068,258.3629400000011,44620.77,sell
0.0034,258.3663400000011,44620.87,sell
0.00138,258.3677200000011,44623.0,sell
0.00038,258.3681000000011,44623.38,sell
0.01016,258.3782600000011,44623.53,sell
0.00403,258.3822900000011,44624.16,sell
0.00136,258.38365000000107,44624.19,sell
0.0056,258.3892500000011,44625.0,sell
0.00187,258.3911200000011,44625.25,sell
0.23759,258.6287100000011,44625.3,sell
0.0065,258.6352100000011,44625.49,sell
0.00112,258.6363300000011,44626.1,sell
0.00376,258.6400900000011,44626.62,sell
0.00079,258.6408800000011,44626.69,sell
0.00188,258.64276000000115,44626.91,sell
0.00064,258.6434000000011,44626.93,sell
0.00025,258.6436500000011,44627.55,sell
0.03554,258.67919000000114,44627.86,sell
0.00079,258.67998000000114,44628.3,sell
0.00356,258.68354000000113,44628.7,sell
0.01829,258.7018300000011,44629.0,sell
0.00363,258.7054600000011,44629.05,sell
0.00055,258.7060100000011,44629.59,sell
0.002,258.7080100000011,44629.62,sell
0.06876,258.7767700000011,44629.8,sell
0.00112,258.7778900000011,44630.0,sell
0.00224,258.78013000000107,44631.12,sell
0.00909,258.7892200000011,44632.0,sell
0.0023,258.79152000000107,44632.05,sell
0.00067,258.7921900000011,44632.06,sell
0.00061,258.7928000000011,44632.19,sell
0.00314,258.79594000000105,44633.23,sell
0.00106,258.79700000000105,44634.61,sell
0.00236,258.79936000000106,44634.76,sell
0.00263,258.80199000000107,44634.86,sell
0.00245,258.8044400000011,44634.96,sell
0.00265,258.8070900000011,44636.0,sell
0.00093,258.8080200000011,44636.15,sell
0.00048,258.80850000000106,44636.45,sell
0.00045,258.80895000000106,44636.46,sell
0.00027,258.80922000000106,44636.54,sell
0.0011,258.81032000000107,44636.75,sell
0.00027,258.81059000000107,44636.77,sell
0.00955,258.82014000000106,44636.85,sell
0.00053,258.8206700000011,44636.98,sell
0.00109,258.82176000000106,44637.59,sell
0.00046,258.82222000000104,44637.92,sell
0.00126,258.82348000000104,44637.93,sell
0.00124,258.82472000000104,44638.17,sell
0.00067,258.82539000000105,44638.41,sell
0.00025,258.82564000000104,44638.62,sell
0.0255,258.85114000000107,44638.97,sell
0.00084,258.85198000000105,44639.65,sell
0.0164,258.868380000001,44639.86,sell
0.05083,258.91921000000104,44640.0,sell
0.00121,258.92042000000106,44640.17,sell
0.00475,258.92517000000106,44640.19,sell
0.03,258.95517000000103,44640.82,sell
0.00045,258.95562000000103,44641.82,sell
0.00078,258.95640000000105,44641.83,sell
0.0005,258.95690000000104,44642.09,sell
0.03938,258.99628000000104,44642.85,sell
0.00045,258.99673000000104,44643.12,sell
0.0005,258.997230000001,44643.35,sell
0.00256,258.99979000000104,44644.16,sell
0.0005,259.00029000000103,44644.2,sell
0.00046,259.000750000001,44644.41,sell
0.10646,259.10721000000103,44644.76,sell
0.01223,259.119440000001,44644.95,sell
0.00126,259.120700000001,44645.06,sell
0.00863,259.129330000001,44645.33,sell
0.00046,259.129790000001,44645.38,sell
0.00068,259.13047000000097,44645.47,sell
0.00192,259.13239000000095,44647.31,sell
0.01086,259.14325000000093,44647.55,sell
0.001,259.1442500000009,44647.83,sell
0.018,259.1622500000009,44648.48,sell
0.00045,259.1627000000009,44649.36,sell
1.02666,260.1893600000009,44649.96,sell
0.33627,260.5256300000009,44650.0,sell
0.00045,260.5260800000009,44650.05,sell
0.00085,260.5269300000009,44650.14,sell
0.0004,260.5273300000009,44650.21,sell
0.00028,260.5276100000009,44650.27,sell
0.00048,260.5280900000009,44651.3,sell
0.00024,260.5283300000009,44651.43,sell
0.00028,260.52861000000087,44651.62,sell
0.00023,260.52884000000086,44652.0,sell
0.0005,260.52934000000084,44652.17,sell
0.001,260.5303400000008,44653.06,sell
0.0013,260.53164000000083,44654.08,sell
0.00043,260.53207000000083,44654.16,sell
0.00272,260.53479000000084,44654.54,sell
0.00158,260.53637000000083,44654.96,sell
0.0032,260.5395700000008,44656.25,sell
0.0005,260.5400700000008,44656.85,sell
0.00263,260.5427000000008,44656.96,sell
0.00047,260.5431700000008,44657.0,sell
0.00156,260.5447300000008,44657.02,sell
0.00036,260.5450900000008,44657.53,sell
0.00411,260.54920000000084,44657.55,sell
0.00376,260.55296000000084,44657.88,sell
0.00046,260.5534200000008,44657.98,sell
0.00198,260.5554000000008,44658.16,sell
0.0005,260.5559000000008,44659.08,sell
0.0015,260.5574000000008,44659.37,sell
0.00048,260.5578800000008,44659.81,sell
0.0506,260.6084800000008,44660.0,sell
0.00045,260.6089300000008,44660.47,sell
0.00245,260.6113800000008,44660.6,sell
0.00125,260.6126300000008,44660.61,sell
0.01,260.6226300000008,44661.0,sell
0.00083,260.6234600000008,44661.09,sell
0.00048,260.6239400000008,44661.2,sell
0.01,260.6339400000008,44661.7,sell
0.00095,260.6348900000008,44662.16,sell
0.11459,260.7494800000008,44662.33,sell
0.0021,260.7515800000008,44662.37,sell
0.00054,260.7521200000008,44663.26,sell
0.00056,260.7526800000008,44663.3,sell
0.00029,260.7529700000008,44663.33,sell
0.0012,260.7541700000008,44664.66,sell
0.00301,260.7571800000008,44664.85,sell
0.00052,260.7577000000008,44665.14,sell
0.00124,260.7589400000008,44665.58,sell
0.20644,260.9653800000008,44665.83,sell
0.00137,260.9667500000008,44666.14,sell
0.01,260.9767500000008,44666.15,sell
0.02196,260.99871000000076,44666.66,sell
0.00028,260.99899000000073,44666.74,sell
0.00276,261.00175000000075,44666.85,sell
0.0033,261.0050500000008,44667.0,sell
0.0015,261.0065500000008,44667.37,sell
0.00638,261.0129300000008,44668.32,sell
0.00055,261.01348000000075,44668.71,sell
0.005,261.01848000000075,44669.0,sell
0.00187,261.02035000000075,44669.76,sell
0.00052,261.02087000000074,44670.17,sell
0.00045,261.02132000000074,44670.58,sell
0.00047,261.02179000000075,44671.36,sell
0.00078,261.02257000000077,44671.42,sell
0.00649,261.02906000000075,44671.93,sell
0.00351,261.03257000000076,44672.28,sell
0.001,261.03357000000074,44672.34,sell
0.00125,261.03482000000076,44672.66,sell
0.00047,261.03529000000077,44672.74,sell
0.00025,261.03554000000076,44673.46,sell
0.01239,261.04793000000075,44673.48,sell
0.01128,261.05921000000075,44674.4,sell
0.00044,261.0596500000008,44674.67,sell
0.01567,261.0753200000008,44675.14,sell
0.00025,261.07557000000077,44675.32,sell
0.00048,261.07605000000075,44678.57,sell
0.00262,261.0786700000007,44679.08,sell
0.01068,261.0893500000007,44679.59,sell
0.05128,261.1406300000007,44680.0,sell
0.00045,261.1410800000007,44680.12,sell
0.00084,261.1419200000007,44680.14,sell
0.00223,261.1441500000007,44680.52,sell
0.00067,261.1448200000007,44680.56,sell
0.00023,261.1450500000007,44681.0,sell
0.04065,261.18570000000074,44682.02,sell
0.00219,261.1878900000007,44682.3,sell
0.00113,261.1890200000007,44682.33,sell
0.00045,261.1894700000007,44682.61,sell
0.0003,261.1897700000007,44683.44,sell
0.00134,261.1911100000007,44683.68,sell
0.0003,261.1914100000007,44683.98,sell
0.00048,261.1918900000007,44684.66,sell
0.00045,261.1923400000007,44684.76,sell
0.00033,261.1926700000007,44685.0,sell
0.00024,261.1929100000007,44685.71,sell
0.00549,261.19840000000073,44685.9,sell
0.00104,261.1994400000007,44686.07,sell
0.00145,261.2008900000007,44686.15,sell
0.00245,261.2033400000007,44686.26,sell
0.00085,261.2041900000007,44686.68,sell
0.01207,261.2162600000007,44687.1,sell
0.00233,261.2185900000007,44688.21,sell
0.05,261.2685900000007,44688.88,sell
1.00747,262.2760600000007,44689.0,sell
0.00376,262.2798200000007,44689.15,sell
0.00025,262.2800700000007,44689.28,sell
0.00403,262.2841000000007,44691.2,sell
0.0004,262.2845000000007,44691.27,sell
0.00045,262.2849500000007,44691.98,sell
0.00057,262.2855200000007,44692.18,sell
0.00091,262.2864300000007,44692.2,sell
0.00023,262.28666000000067,44692.5,sell
0.00124,262.28790000000066,44693.01,sell
0.00046,262.28836000000064,44693.3,sell
0.0333,262.32166000000063,44693.87,sell
0.02,262.3416600000006,44694.51,sell
0.00541,262.3470700000006,44694.55,sell
0.00047,262.3475400000006,44694.84,sell
0.005,262.3525400000006,44694.91,sell
0.00023,262.3527700000006,44695.0,sell
0.00229,262.3550600000006,44695.65,sell
0.22373,262.5787900000006,44696.74,sell
0.00374,262.5825300000006,44696.97,sell
0.00065,262.5831800000006,44697.35,sell
0.00461,262.5877900000006,44697.38,sell
0.00841,262.59620000000064,44697.41,sell
0.00045,262.59665000000064,44697.76,sell
0.00045,262.59710000000064,44698.09,sell
0.00045,262.59755000000064,44698.24,sell
0.00068,262.5982300000006,44698.73,sell
0.0005,262.5987300000006,44698.92,sell
0.02469,262.62342000000064,44699.22,sell
0.00048,262.6239000000006,44699.45,sell
0.00041,262.6243100000006,44699.48,sell
0.7919,263.4162100000006,44700.0,sell
0.20603,263.6222400000006,44700.05,sell
0.00027,263.6225100000006,44700.56,sell
0.00078,263.6232900000006,44701.02,sell
0.0005,263.6237900000006,44701.07,sell
0.00044,263.62423000000064,44701.11,sell
0.00262,263.6268500000006,44701.2,sell
0.0005,263.6273500000006,44701.52,sell
0.00025,263.6276000000006,44701.72,sell
0.00045,263.6280500000006,44701.74,sell
0.00223,263.6302800000006,44702.0,sell
0.00077,263.6310500000006,44702.1,sell
0.00078,263.6318300000006,44703.03,sell
0.00046,263.6322900000006,44703.23,sell
0.00311,263.6354000000006,44704.08,sell
0.01072,263.64612000000056,44704.52,sell
0.00047,263.6465900000006,44704.66,sell
0.00045,263.6470400000006,44704.9,sell
0.00369,263.6507300000006,44705.53,sell
0.00025,263.6509800000006,44705.57,sell
0.01662,263.66760000000056,44705.82,sell
0.00248,263.67008000000055,44706.15,sell
0.00045,263.67053000000055,44706.23,sell
0.00045,263.67098000000055,44706.28,sell
0.00047,263.67145000000056,44706.48,sell
0.00062,263.6720700000006,44706.81,sell
0.00023,263.6723000000006,44707.35,sell
0.00063,263.6729300000006,44707.55,sell
0.00046,263.67339000000055,44707.7,sell
0.0014,263.67479000000054,44707.73,sell
0.00157,263.67636000000056,44708.62,sell
0.00055,263.67691000000053,44709.34,sell
0.01352,263.69043000000056,44710.0,sell
0.00068,263.69111000000055,44710.01,sell
0.00081,263.69192000000055,44710.24,sell
0.00046,263.6923800000005,44710.78,sell
0.00028,263.6926600000005,44711.8,sell
0.00245,263.6951100000005,44711.92,sell
0.01154,263.70665000000054,44712.17,sell
0.00184,263.70849000000055,44712.27,sell
0.00108,263.70957000000055,44712.8,sell
0.01999,263.72956000000056,44713.15,sell
0.00082,263.73038000000054,44714.06,sell
0.00024,263.73062000000056,44714.28,sell
0.00186,263.7324800000006,44714.33,sell
0.04272,263.77520000000055,44717.69,sell
0.00649,263.78169000000054,44718.36,sell
0.00056,263.78225000000054,44719.24,sell
0.00025,263.78250000000054,44719.38,sell
0.05279,263.83529000000055,44720.0,sell
0.00306,263.83835000000056,44720.1,sell
0.00077,263.83912000000055,44720.15,sell
0.00499,263.84411000000057,44720.45,sell
0.00084,263.84495000000055,44720.67,sell
0.00618,263.8511300000005,44721.68,sell
0.00262,263.8537500000005,44723.34,sell
0.00166,263.8554100000005,44724.53,sell
0.00091,263.8563200000005,44724.84,sell
0.0493,263.9056200000005,44725.0,sell
0.00156,263.9071800000005,44725.83,sell
0.00224,263.90942000000047,44726.36,sell
0.00046,263.90988000000044,44726.7,sell
0.00759,263.91747000000043,44726.95,sell
0.025,263.9424700000004,44727.0,sell
0.01671,263.9591800000004,44727.54,sell
0.00142,263.9606000000004,44728.0,sell
0.0025,263.9631000000004,44728.44,sell
0.00024,263.9633400000004,44728.57,sell
0.00069,263.96403000000043,44729.26,sell
0.00955,263.9735800000004,44729.84,sell
0.00177,263.97535000000045,44730.0,sell
0.00078,263.97613000000047,44730.61,sell
0.00613,263.98226000000045,44732.84,sell
0.01128,263.99354000000045,44733.0,sell
0.00052,263.99406000000045,44733.33,sell
0.00125,263.9953100000005,44733.78,sell
0.00049,263.9958000000005,44734.53,sell
0.00026,263.9960600000005,44734.69,sell
0.00024,263.99630000000053,44735.19,sell
0.00548,264.0017800000005,44735.21,sell
0.00122,264.0030000000005,44735.36,sell
0.001,264.0040000000005,44736.39,sell
0.0033,264.0073000000005,44736.84,sell
0.00658,264.0138800000005,44737.24,sell
0.00289,264.01677000000046,44737.61,sell
0.00054,264.01731000000046,44738.49,sell
0.00049,264.0178000000005,44738.64,sell
0.00024,264.0180400000005,44738.94,sell
0.00023,264.0182700000005,44739.0,sell
0.00045,264.0187200000005,44739.15,sell
0.00029,264.0190100000005,44739.94,sell
0.15104,264.1700500000005,44740.0,sell
0.01494,264.18499000000054,44740.24,sell
0.00821,264.19320000000056,44740.46,sell
0.00066,264.19386000000054,44740.68,sell
0.00861,264.2024700000005,44741.03,sell
0.00061,264.2030800000005,44741.25,sell
0.0255,264.22858000000053,44741.53,sell
0.00077,264.2293500000005,44742.19,sell
0.00046,264.2298100000005,44742.25,sell
0.00045,264.2302600000005,44742.49,sell
0.02232,264.2525800000005,44742.53,sell
0.00101,264.2535900000005,44743.0,sell
0.00048,264.25407000000047,44743.3,sell
0.00631,264.26038000000045,44743.58,sell
0.00112,264.26150000000047,44744.0,sell
0.00045,264.26195000000047,44744.23,sell
0.00158,264.26353000000046,44744.89,sell
0.00262,264.26615000000044,44745.48,sell
0.00028,264.2664300000004,44745.76,sell
0.00048,264.2669100000004,44745.88,sell
0.00098,264.2678900000004,44746.07,sell
0.92,265.18789000000044,44746.16,sell
0.0005,265.1883900000004,44746.22,sell
0.00109,265.1894800000004,44746.35,sell
0.00043,265.1899100000004,44746.5,sell
0.01891,265.2088200000004,44746.85,sell
0.00045,265.2092700000004,44746.88,sell
0.00184,265.2111100000004,44746.95,sell
0.00067,265.21178000000043,44747.11,sell
0.00124,265.2130200000004,44747.9,sell
0.00223,265.2152500000004,44748.35,sell
0.00044,265.21569000000045,44748.52,sell
0.00045,265.21614000000045,44748.58,sell
0.00028,265.2164200000004,44748.59,sell
0.00023,265.2166500000004,44748.8,sell
0.01415,265.2308000000004,44748.98,sell
0.007,265.2378000000004,44749.0,sell
0.00629,265.24409000000037,44749.32,sell
0.0005,265.24459000000036,44749.93,sell
0.00198,265.24657000000036,44749.99,sell
0.14457,265.39114000000035,44750.0,sell
0.0015,265.39264000000037,44750.12,sell
0.00038,265.3930200000004,44750.69,sell
0.00045,265.3934700000004,44751.08,sell
0.00375,265.3972200000004,44751.76,sell
0.00265,265.3998700000004,44752.0,sell
0.00629,265.4061600000004,44752.18,sell
